Municipality,artificial dams (including canals),artificial flooded mine pits,artificial sewage ponds,bare riverbed material,coastal sand & dunes,commercial,commercial annual crops non-pivot irrigated,commercial annual crops pivot irrigated,commercial annual crops rain-fed / dryland,contiguous & dense plantation forest,contiguous (indigenous) forest,contiguous low forest & thicket,cultivated commercial permanent orchards,cultivated commercial permanent pineapples,cultivated commercial permanent vines,cultivated commercial sugarcane non-pivot,cultivated commercial sugarcane pivot irrigated,cultivated emerging farmer sugarcane non-pivot,dense forest & woodland,dry pans,eroded lands,fallow land & old fields (bare),fallow land & old fields (bush),fallow land & old fields (grass),fallow land & old fields (low shrub),fallow land & old fields (trees),fallow land & old fields (wetlands),herbaceous wetlands (currently mapped),herbaceous wetlands (previously mapped),industrial,land-fills,low shrubland (fynbos),low shrubland (nama karoo),low shrubland (other),low shrubland (succulent karoo),mangrove wetlands,mine: tailings and resource dumps,"mines: extraction pits, quarries",mines: salt mines,mines: surface infrastructure,natural estuaries & lagoons,natural grassland,natural lakes,natural ocean & coastal,natural pans (flooded @ observation times),natural rivers,natural rock surfaces,open & sparse plantation forest,open woodland,other bare,residential formal (bare),residential formal (bush),residential formal (low veg / grass),residential formal (tree),residential informal (bare),residential informal (bush),residential informal (low veg / grass),residential informal (tree),roads & rails (major linear),sand dunes (terrestrial),smallholdings (bare),smallholdings (bush),smallholdings (low veg / grass),smallholdings (tree),sparsely wooded grassland,subsistence / small-scale annual crops,temporary unplanted (clear-felled) plantation forest,urban recreational fields (bare),urban recreational fields (bush),urban recreational fields (grass),urban recreational fields (tree),village dense (bare & low veg / grass combo),village scattered (bare & low veg/ grass combo)
knysna,0.04478558979133327,0.0,0.0,0.011950708085504885,0.002989401931989943,0.1882437008287779,1.8356134320223754,1.298343160133323,2.3555697160547484,16.29867512199009,6.855166787346426,12.255064008318383,0.08062253172114933,0.0,0.0,0.0,0.0,0.0,10.615209947255487,0.0029879452641938093,0.0,0.0,0.00896295451588844,0.005966119658917347,0.10750021943291366,1.1012740573230664,0.0029871864435684573,0.09855929973814022,0.46602260056180134,0.06274775342816137,0.0,4.128708559681144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1649410208613216,0.6325617377855887,0.0,0.0,0.20616525012867926,0.0029845369293570335,0.029885280732066193,0.31346517808112045,0.173135932324443,0.017912713299906687,0.04781491678411786,0.01195159130950699,1.0876702754818595,0.8576483749142612,0.002987755483238618,0.002987755483238618,0.1015897024672082,0.05677209930637257,0.014933851194145671,0.0,0.0,0.0,0.02688202615496136,0.11351406190745646,0.0,0.0,2.818071331541097,0.0,0.002989592151515964,0.038842726344559035,0.2002294076655991,0.011938156035949651,0.12543865931710818
kopanong,0.38493270416753045,0.006607224976184339,0.0015440348438249206,0.02803748517426986,0.0,0.00463603925034804,0.14477977718905558,0.45055357675912006,2.7585239445958316,0.18022521170584482,0.0,0.015027407149323348,0.004196778697897731,0.0,0.0,0.0006585407151789112,0.0,0.0,0.5462494751791089,0.005061122270186764,0.5157029041371712,0.0,0.037882559294286876,0.6947445678742131,0.004201190720527064,0.009243254389178735,0.00221489079639268,0.12147515931157733,0.24077846398466954,0.0013223466430287286,0.0002207969270851469,0.0,0.02751438496614202,0.9131067708228395,0.0,0.0,0.017616902105565366,0.013015786514377398,0.0,0.0019818835785072844,0.0,0.5904635712826531,0.0,0.0,0.037904270869307234,0.07288301033457599,0.05711338573762053,0.08841692120671142,4.199014473839748,0.03256299712704356,0.004857951331339594,0.008620998040880528,0.07374980978751926,0.004637158217245958,0.0,0.00022186237730620147,0.003305372075639957,0.0,0.028511130128950415,0.0,0.0,0.003105134099230187,0.010201216621188605,0.0011080811180120371,0.013211977208979792,0.0,0.002864822410131311,0.00044143763849498424,0.001324319581367654,0.011490111602872093,0.00022013736858603737,0.005731676162202465,0.046549672348334854
kou-kamma,0.22843945749571248,0.0009091070973270858,0.0009087636053973992,0.01817424601793625,0.014583048368107894,0.01727840478464778,2.943050844047882,1.3425291327926017,4.052817817390521,3.661285886779148,2.823661537712593,4.468821502769411,1.6998200357828541,0.0,0.0,0.0,0.0,0.0,10.20172068900627,0.004557249703169501,0.0,0.0018168796439903098,0.009102929681597536,0.06189035028602267,1.3654743520012036,0.5006880680275867,0.016371274367029707,0.11094641348279653,1.0229844228297689,0.10728619983984346,0.0,6.0114809398562485,0.0,0.06452303394524012,0.0,0.0,0.0,0.0,0.0,0.0,0.0018248537810246022,6.280999927786048,0.0,0.0009110446865045285,0.023689046147571703,0.00272682522008264,0.17627299178820888,0.07742889466205895,0.774010633204546,0.02458650916469096,0.10368893469935966,0.004551367430546719,0.3065341117386684,0.23950365648925404,0.0,0.0,0.001821088479752393,0.0018230542431762478,0.03821018135216159,0.0,0.0,0.0,0.0,0.0,0.0027338348088006255,0.05830897694930266,1.2598994243693902,0.0,0.0,0.0009090307183185678,0.0,0.010914280136705801,0.08914301756382428
kouga,0.24320178153554123,0.0012385086677607945,0.0012417509787634648,0.014865084251835014,0.4763273109989545,0.08563017753520014,1.3060272025155586,3.967613319903473,11.344738733267013,0.34451477271146214,0.12296795061128675,9.601305231436609,2.326418679574809,0.0,0.0,0.0,0.0,0.0,16.247073659214955,0.007462694339140588,0.0,0.003722601572922765,0.07692407285111472,0.28153158697608266,1.121357996357323,0.8509478719375329,0.018629035464562224,0.04218148294700823,0.42202118974898284,0.14141817922336664,0.0,10.664700910353481,0.0,0.1423407579901607,0.0,0.0,0.0,0.04469409607261264,0.0,0.0,0.23478287014121366,6.525797478469764,0.0,0.0,0.022369259645437022,0.04458581840544564,0.06443172939767,0.006195642956027307,2.3909215142849263,0.06944364629748047,0.24802499493824276,0.07321197948408523,0.8316914478934642,0.5053760443148237,0.0,0.0012377036537351731,0.009936217164121198,0.0049585160457117404,0.08184672936369931,0.0,0.0,0.0,0.009930933692178505,0.048414099358310855,0.003720535907451367,0.016163854065350442,0.5215711878941168,0.0,0.0,0.02359390295086089,0.028576485672622748,0.016126245480109533,0.11163449320151128
kwadukuza,0.17840225963564926,0.009393990748316434,0.0,0.15965119404343825,0.0,0.4791220916702737,0.0,0.0,0.03753605302714932,0.643169363282786,0.37577678890603416,7.674568960840423,0.42750089149618353,0.0,0.0,2.393356101276924,0.09370905427786116,0.14069084719584368,4.4249888267982875,0.0,0.004701236672492455,0.0047034076906535775,0.018752180587391573,0.5256218490910467,0.0,0.4738193919412685,0.00936916859972819,0.31464593150239056,0.5586187835202342,0.2912656269809468,0.0,0.0,0.0,0.0,0.0,0.0,0.07988478578153431,0.04695292277983133,0.0,0.0,0.0563687735144054,8.427316651110138,0.0,0.0,0.0,0.1549350359721227,0.046921935594736154,0.004694174826494956,0.17347196503294735,0.22074376528601394,1.8592093764253383,0.19227390815938297,6.36248797238744,1.685403061735815,0.028176445743869787,0.0,0.1314800167607695,0.03286073504762982,0.2583313604397845,0.0,0.014101209417964614,0.0,0.0423047119541382,0.03290565805329228,0.0,0.999276041159436,0.032884209453767604,0.02351512014320288,0.0,0.3713139809463485,0.2021932819405729,0.5491841341699525,0.694859640709981
laingsburg,0.06668846976845974,0.0,0.0007615548764534228,0.8830492291227041,0.0,0.0038077665730250846,0.0636507165668639,0.02475725172857388,0.3219255867126521,0.0011428484343387227,0.0,0.011431127839252302,0.03849103040077725,0.0,0.003434091928571427,0.0,0.0,0.0,0.12444863136605501,0.011790565428988433,0.010674781381474194,0.01790099552517048,0.004570625120830263,0.027063727654366678,0.454458523316437,0.004954563008415117,0.0015262374339498831,0.007233892952958877,0.07152252967354703,0.0034270517524553077,0.0,5.3918645589578045,6.019734905216489,0.8529598630180343,10.649527914211015,0.0,0.0,0.017515185974121477,0.0,0.0,0.0,5.127762757568418,0.0,0.0,0.001908189290793594,0.0022851029426634887,2.206963314083816,0.0011428406070386125,0.5667930185090843,16.57192290803745,0.00990056558389727,0.0,0.006092837923463649,0.0,0.0011423166920684737,0.0,0.002665387389145324,0.0,0.13309221236590868,0.0,0.0,0.0,0.0,0.0,0.11355486795607585,0.0,0.0,0.0003807540043164814,0.0003807618149253818,0.0,0.0,0.0041915267144717406,0.02740994061843406
langeberg,0.28131626615557637,0.0,0.0007341825929870274,0.2487021653186345,0.0,0.024225398105658165,0.8182719502457999,0.4098383438357974,4.376008760610119,0.08152548215292196,0.0,0.37101967000048214,2.160919986678255,0.0,3.2995651183063073,0.0,0.0,0.0,0.8601022207918313,0.004405737860599251,0.07555099079226779,0.19311749084714794,0.04039119478304247,0.28057205303248695,2.6801037663215017,0.1550524936977021,0.035245716973153284,0.11678735026942651,0.5023496247499827,0.10877050710984429,0.0,7.609334947709201,0.0,0.01542323549446705,2.5429480864677623,0.0,0.0,0.041856185664443483,0.0,0.0,0.0,11.387179300747949,0.0,0.0,0.005140623016477215,0.041146516996176975,2.8736875088125253,0.01395308343545166,1.2294908078392242,5.355840958029569,0.13439863286569284,0.014685305624660536,0.14248277193328923,0.011747267896221401,0.018372715550126806,0.0,0.005879289773350151,0.0007337975662907073,0.13145313951746995,0.0,0.0,0.004404032249452653,0.0014680261531603675,0.004404001450056622,0.0014688589196306502,0.0,0.03886231816757174,0.005145719950334468,0.002936530336046643,0.056568723373514526,0.009544040780801231,0.04774764562608546,0.22109424503523162
lekwa,1.3545827974307403,0.008504105657208697,0.0,0.0270520842284127,0.0,0.027080806595813748,0.0007732123096862705,1.2534099593143924,31.482106904057368,0.5251508663246806,0.0,0.01391594718387311,0.003092591558118395,0.0,0.0,0.0,0.0,0.0,0.2722527722856584,0.003864426392599672,0.09226777237714723,0.019324412643683214,0.019336779821091377,5.571536303955095,0.0,0.06495948947579532,0.675011358410662,4.238057519294408,2.096437328627442,0.11524130050566762,0.0,0.0,0.0,0.0,0.0,0.0,0.04869939573167605,0.017014636250440484,0.0,0.0030931930133735676,0.0,18.202048156847177,0.0,0.0,0.10601619560104626,0.12610610227115332,0.001548940679121646,0.08354495508223146,0.07964485308747969,0.09359007326058015,0.1779503761977818,0.007735278326464447,0.5005330752667609,0.026300946758829092,0.003869815819908074,0.0,0.024766123272204336,0.0,0.031709747636539914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030946416917651962,0.0,0.0,0.006963390818099,0.0007737657871059035,0.03635869097566335,0.12995463533714996
lekwa-teemane,0.04253490931895104,0.14209010262131297,0.0,0.0,0.0,0.03095185358007323,0.034858602007314984,1.070027310339623,8.054818807308619,0.08497566163480999,0.0,0.0019345126014290843,0.051317819939493886,0.0,0.0,0.0,0.0,0.0,0.6801010505690553,0.08017161149082698,0.0,0.0019310834941336913,1.8866923077152085,9.312384562707026,0.007717708812408268,0.09368656450885386,0.0,0.0019389702195547016,0.0077106564495564075,0.05804957762326899,0.0009660960905015634,0.0,0.0,0.140032265783432,0.0,0.0,0.0,0.40566672248538693,0.0,0.0,0.0,7.070565942542748,0.0,0.0,0.25097455574873334,0.004840661936422887,0.0,0.14771279093620243,10.24507954238701,0.021247623512081027,0.012580977279249547,0.0870520713992217,0.2099496414465546,0.030978645629707945,0.0009682833236297037,0.005798400490396881,0.08411460306228674,0.0,0.11113831518005203,0.0,0.0,0.0,0.0,0.0,0.0009676258395807274,0.0,0.0,0.0,0.006778674338501015,0.008704555712771081,0.0019322874025221085,0.0,0.04542042024694758
lepele-nkumpi,0.037514037384902194,0.0010427374336031197,0.0031272063192080268,0.019795685636242934,0.0,0.031269200124626244,0.0,0.11367765977982844,0.6660480226318293,0.8392231640200863,0.7148064569685318,2.0114352593942777,0.22511137465564643,0.0,0.0,0.0,0.0,0.0,12.78619296223725,0.0417662975132986,0.18766816145363643,0.11572882198812715,3.37726190677127,1.5557256049771326,0.0,0.3853194867194696,0.009369876537284865,0.004170064824890858,0.1343738337164011,0.10111121310034461,0.0,0.0,0.0,0.0,0.0,0.0,0.05003792363181712,0.043794133771871406,0.0,0.011468616413634003,0.0,13.20316969025238,0.0,0.0,0.0,0.001044091395888253,0.14780630862951394,0.11856429239974073,10.038082852871383,0.20119520017258077,1.0761758936161137,2.415322062768982,2.314071912167482,0.04061873460488163,0.0031327384276830634,0.02084969830169246,0.018772560416679247,0.0,0.06154041217627146,0.0,0.0,0.029180429607512715,0.0010421608338822106,0.004168554809769945,0.5353554190875152,6.054804032686085,0.08735093986898769,0.0,0.007294683348308721,0.0020841151480653244,0.0,0.4963558377590221,0.22313800173725165
lephalale,0.1120791597478875,0.008195765229775356,0.0005287911596482511,0.017963764910908526,0.0,0.011631930969220898,0.010802488341459818,1.2708481344398668,2.857564614650375,0.017202988828902588,0.0,0.014582224849048043,0.019755512336330296,0.0,0.0,0.0,0.0,0.0,5.3979318086433326,0.010824735029969364,0.09110076396861787,0.0015852285025019714,2.013239979300532,0.09288515002299849,0.0,0.21816136126602406,0.007933847583982441,0.282832353639866,0.18126739545872902,0.055506925735895066,0.0,0.0,0.0,0.0,0.0,0.0,0.21093891224174618,0.059485319004653474,0.0,0.02114835336777797,0.0,4.847757534359229,0.0,0.0,0.0052862966339604,0.1159144672492688,0.22787543201616714,0.0488866427154675,1.8963906854154728,0.04633251761587946,0.05963431099341644,0.14600035993185195,0.21579561065136044,0.009520565743210956,0.002638443212381388,0.005544485438213278,0.0052781561958095725,0.0,0.08268340392171769,0.0,0.0,0.003420891045010361,0.00026294925293005657,0.0,0.07613846006649484,0.8886333031753724,0.00502322314596281,0.0,0.0007930504067514992,0.0031724922926401624,0.0005287365922261116,0.02769011322635676,0.03140476657486695
lesedi,0.6242561184320754,0.05279115307648776,0.0,0.016821391040643976,0.0,0.15141058447953196,0.012015881221766223,1.2418296089947625,21.767014255624602,1.441898484794705,0.0,0.14900354885547823,0.0,0.0,0.0,0.0,0.0,0.0,5.154095427888405,0.043228597540917874,0.0,0.0865319171842336,0.031250173400077415,3.8780296044812665,0.0,0.5309703470251592,0.17060493699615292,1.17014441806855,0.8122460083759988,0.360563999123317,0.004808494850304393,0.0,0.0,0.0,0.0,0.0,0.18957176180331892,0.07931566239108563,0.0,0.0,0.0,19.054035498548956,0.0,0.0,0.09127642848266303,0.036075471474978194,0.06728027828859723,0.290853789514172,1.1107144119538839,0.2666979497063878,0.6825744224892406,0.01681637382344025,0.5166459499377025,0.10573511671628733,0.04800690087779774,0.0,0.05042545210424397,0.012013051052606999,0.11770669961032314,0.0,0.09365169271331268,0.009608876177423249,1.0225417052369659,0.36013305725445577,0.002401769352803096,0.0,0.09853637042006032,0.0,0.0,0.04566617843176832,0.012017588612360037,0.11763656370409874,0.3411176942155986
letsemeng,0.5279474391406271,0.03457101837592426,0.001058247263724307,0.0035371758017981093,0.0,0.006369550507098887,0.23770720182435565,3.727698179785187,7.44671054870332,0.12891737566273168,0.0,0.04427086665115906,0.08369265891955015,0.0,0.0,0.0,0.0,0.0,0.5857846762553967,0.26267012215205393,0.42772257227201604,0.00035268747571625124,0.21991730045671326,2.5592305231310837,0.025431264881139573,0.026128227687893704,0.0014152100860476626,0.34342910629484386,0.3014025256456039,0.007416815993970224,0.0,0.0,3.1173364589981194,0.510666097524236,0.0,0.0,0.021579702984974827,0.02333949993330805,0.0021181456827220643,0.004598897053313509,0.0,4.551136309704917,0.0,0.0,1.33875894234792,0.08446754059792282,0.00994429688863348,0.1670426306954999,4.979934387070526,0.031222344205096203,0.010941449283471606,0.022976982180106718,0.05722555557651746,0.0042390250281563475,0.0,0.002475585288801871,0.004237347069834069,0.0,0.058724125201166544,0.0,0.0,0.0003522577664210868,0.0021135588378563518,0.0,0.10926205553684624,0.0,0.004938493669519168,0.0,0.0017666195995712638,0.006365554473007078,0.0007064790358282387,0.00353766553274745,0.04948683704273469
madibeng,0.6645703235833108,0.12980383253566996,0.0019375383862954123,0.0029028099436261756,0.0,0.08330430069340371,1.7767774456126983,3.945741002566743,4.441723625060919,0.46319574830787164,0.013573515533002765,0.307792149174407,0.6986297643603072,0.0,0.0,0.0,0.0,0.0,6.370613811736591,0.0,0.038689118278828497,0.030989557898007117,4.307673286447137,1.76863269251076,0.0,0.49068126232495035,0.09965652958829968,0.6125305050265833,0.7553007538330329,0.45223008807342224,0.0,0.0,0.0,0.0,0.0,0.0,0.5308159400380065,0.23333620590384743,0.0,0.107523760697771,0.0,11.709612581975152,0.0,0.0,0.006763703858067812,0.06570007061136081,0.1492410267586339,0.36518258006840165,12.699587297686806,0.11809014401949065,0.7576094113243196,2.654850640713782,1.6390075269267024,0.3137767503075435,0.021296290617326935,0.08520130873987725,0.058078627848012404,0.0019373014290932143,0.09385355050286968,0.0,0.017418995819701872,0.6007769775902561,0.2673346264915604,0.08332759874053591,0.005804745016247157,1.0327046257335073,0.008722861713803196,0.0,0.011624055309509839,0.021324227396592274,0.03973902829195211,0.09590582232859496,0.24685963928785928
mafikeng,0.20456824754114694,0.02753370213943426,0.0,0.00294934603125802,0.0,0.1503407542590274,0.0039290505169984865,0.3700594850353266,3.525097371769179,0.10432310626060297,0.0,0.008838138988712985,0.003933986477655709,0.0,0.0,0.0,0.0,0.0,2.5834157797865047,0.031480205224715875,0.0029474623766368585,0.003931186873315933,3.02904150550771,2.549611187666954,0.0019655774645105295,0.24847160518406894,0.0009813231701416964,0.016695888479155936,0.007854031965955098,0.12276813402459415,0.0009828857903648911,0.0,0.0,0.03932093020143654,0.0,0.0,0.025518906634310105,0.22999965912727585,0.0,0.011786587195818026,0.0,15.284989438487191,0.0,0.0,0.04831938429116239,0.0,0.004905185117961548,0.2046378227078747,17.753606071114522,0.023578686769744773,0.6918611602975651,1.9886396780317563,1.8311765047789905,0.19283068289068991,0.17102601518075192,0.7420396992399152,1.3583289545373471,0.060937242642567786,0.10814039138569972,0.0,0.0029477757590863603,0.02651690752756784,0.013755864597519932,0.02162355515334679,0.000986073417584284,9.369262709802431,0.0039440343421255205,0.001964860552620804,0.0157194086941668,0.014735015941529195,0.018664145870167428,0.018684899273602326,0.25470684979490055
mafube,0.23318672069913107,0.0026710604867865705,0.004449158558777679,0.0329384410611761,0.0,0.021369861009654424,0.02313482604409067,2.612748640738736,25.559737560952637,0.2974228149662543,0.0,0.015125736136730206,0.0008903217834755413,0.0,0.0,0.0,0.0,0.0,0.10235881574910309,0.005330935907929161,0.08724747769285472,0.013360789214609887,0.0,2.1389612482360465,0.0,0.008903504917259476,0.03827231347782422,2.6143279896666907,2.617616468108105,0.02760464954621735,0.0,0.0,0.0,0.0,0.0,0.0,0.005345949497998622,0.01780963528769157,0.0,0.0,0.0,13.044251788696393,0.0,0.0,0.05247791466423993,0.2467119769500561,0.0008910276757730356,0.05253605124002199,0.024939625820844816,0.17093948675857387,0.18516759119157172,0.0,0.18434736963415488,0.008011553970072539,0.004448394116085108,0.0,0.009793174961319888,0.0,0.06323331924805799,0.0,0.0008920416939577729,0.0,0.02760805993256274,0.004452975573699061,0.003560599259300322,0.0,0.006228679730959961,0.0,0.0,0.015146629913437981,0.0,0.010682135465081797,0.1380536996638089
magareng,0.09990364395675731,0.00454743659791266,0.0,0.020447993173729546,0.0,0.024976371294278765,0.2904185891717948,3.1134478744830263,0.601559167302134,0.013610449143985955,0.0,0.0363006360396428,1.0300413390922278,0.0,0.0,0.0,0.0,0.0,1.2987178524710308,0.018177531377836717,0.018202791919691513,0.0,0.38826376660887657,0.92433271531598,0.01816020464237215,0.09536100968570273,0.009078700130787074,0.06352229942484879,0.14523098524618888,0.018164073429096133,0.0,0.0,0.0,0.23889952009193596,0.0,0.0,0.0,0.1410446543533271,0.011379909753805652,0.0,0.0,5.809256773492373,0.0,0.0,0.11816534785143142,0.5723901468742927,0.0,0.011369682413078626,15.783722881851379,0.020443627030917382,0.009082645611764046,0.15439987797610072,0.1544077137446284,0.040868955965488854,0.0,0.00908420588969238,0.05223317539932555,0.002270727891997264,0.13173367549147383,0.0,0.0,0.0,0.0,0.0,0.006808500280062608,0.0,0.0,0.0,0.0,0.0022705757075813945,0.0,0.006815898905363261,0.08858599333518587
makana,0.10367244266598816,0.0015251264075110474,0.0015252205012760704,0.03731820703918605,0.0,0.017549261328407745,0.06092047782732517,0.08766133659704162,4.073524709064083,0.22613486994466248,0.24631026779681303,5.773468721484285,0.1398383247837062,0.5135039703515915,0.0,0.0,0.0,0.0,22.896885173345286,0.0038130595641259046,0.053301721444196835,0.006108244860173013,0.35812822078922185,0.20667031491476345,0.07554698323013387,0.7759051138295128,0.0007644152862036031,0.020610089013788788,0.0434942146864464,0.009911077955344518,0.0,6.594366106081651,0.4712419098361253,0.3052895041793952,0.0,0.0,0.0,0.038134114199263415,0.0,0.0,0.0,11.27059730280012,0.0,0.0,0.0007620543328824485,0.042629829358375684,0.01067714646230315,0.06343632253506098,15.875165616923692,1.098803745703032,0.06256243528096424,0.11292324509035756,0.15788477921648933,0.19151871209996751,0.0007627593150897911,0.016017772971593597,0.009912132411111173,0.003813767185102862,0.11053669235609344,0.0,0.0,0.0,0.0,0.0,0.0015243915449278654,0.029721464275533835,0.0015285771796376404,0.0015259741586470805,0.015258248780163429,0.0053405088746222695,0.018311092935264433,0.0030469282777585453,0.04725679154116379
